timestamp_unix_s,timestamp_iso,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772695950.5998425,2026-03-05T07:32:30.599843,47.397971,8.5461636,0.35600000619888306,-494.6430358886719,-0.002338188700377941,0.001890664454549551,-9.7298002243042,0.00046574027510359883,0.0001779664307832718,0.0007205952424556017,,
1772695950.702119,2026-03-05T07:32:30.702119,47.397971,8.5461636,0.35600000619888306,-494.6430358886719,-0.003286301624029875,0.0018204241059720516,-9.727246284484863,0.000424250029027462,-0.0010887561365962029,-8.905244612833485e-06,,
1772695950.8062897,2026-03-05T07:32:30.806290,47.397971,8.5461636,0.35600000619888306,-494.6430358886719,-0.009427492506802082,-0.007794921286404133,-9.732409477233887,0.0006961961626075208,-0.0005169954965822399,-0.000782934483140707,,
1772695950.9092293,2026-03-05T07:32:30.909229,47.397971,8.5461636,0.35600000619888306,-494.6430358886719,-0.009427492506802082,-0.007794921286404133,-9.732409477233887,0.0006961961626075208,-0.0005169954965822399,-0.000782934483140707,,
1772695951.0119593,2026-03-05T07:32:31.011959,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.002127651358023286,-0.0013319600839167833,-9.735614776611328,0.00027874138322658837,-0.0006077925791032612,0.00019949454872403294,,
1772695951.1147835,2026-03-05T07:32:31.114784,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.006281633861362934,0.0042472118511796,-9.733525276184082,-4.323882967582904e-05,-0.0002665751671884209,5.516448800335638e-05,,
1772695951.2168622,2026-03-05T07:32:31.216862,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.00010314839892089367,-0.0022761772852391005,-9.730076789855957,0.00027790709282271564,-0.00022573604655917734,3.63480685336981e-05,,
1772695951.3221488,2026-03-05T07:32:31.322149,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.00010314839892089367,-0.0022761772852391005,-9.730076789855957,0.00027790709282271564,-0.00022573604655917734,3.63480685336981e-05,,
1772695951.4299743,2026-03-05T07:32:31.429974,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.00010314839892089367,-0.0022761772852391005,-9.730076789855957,0.00027790709282271564,-0.00022573604655917734,3.63480685336981e-05,,
1772695951.5340466,2026-03-05T07:32:31.534047,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.007723642513155937,-0.00552638154476881,-9.731240272521973,-0.0008111983188427985,0.0009571615955792367,-0.0008622166933491826,,
